1,이걸문기가,ㅋㅋㅋ광고를들으려고클릭해서들어온적은첨이네
2,곽철용,이렇게내가광고까지했는데도사먹지않으면변사체가된다
3,정성훈,아놔내가살면서광고를클릭해서볼줄이야아이언드래곤성님화이팅하십쇼
4,송현우,내가유튜브에서광고를찾아들어간건처음이네ㅋㅋㅋ광고더블로가!
5,킴데이브,장난삼아얘기했던게실제로이어지네ㅋㅋ
6,메유,고니야감자튀김하나찔러봐라
7,Realestate,광고를클릭해서본건처음이다...이게내결론이다
8,최호영,뒤에노란정장김영철사딸라와드박습니다.
9,여러분하고싶은거다fuxkin해요,곽철용이분은발성이랑목소리가개씹사기라평범한대사해도명대사가됨앞으로도건승하시길
10,남성인권부,"곽철용이대로야쿠르트광고까지가즈아ㅏ!!""고니야~빨대한번찔러봐라."""
11,jeongmin9,진짜트렌디한브랜드네ㅋㅋ
12,미스터굿굿Mr.GoodGood,밈떴을때바로광고제작해줬으면더좋았을텐데..그래도지금이라도볼수있어서흐뭇함굿굿
13,sunyukim,드디어버거킹이이루었도다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ앜ㅋㅋㅋㅋ역시버거패티는묻고더블로가야제맛!🍔
14,혜니,전설의곽철용ㅋㅋㅋ드디어광고도찍으신건가요ㅋㅋㅋㅋㅋ
15,정은정,"양준일님이팬미팅했다는버거킹구경하러홈피,여기까지와보네요다음광고는양준일님으로~~지금광고도멋져요~~"
16,ammss11,알바여자분사딸라때랑같은사람인듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
17,운지민,나올줄알았다ㅋㅋㅋㅋㅋㅋㅋ
18,너그토록아름다운,"양준일님이어렸을때부터버거킹마니아였다는데...어제팬미팅에서""예전에는팬미팅을버거킹에서했어요~""마지막멘트""2차로버거킹?""..양준일을모델로..."
19,StationStop,0:160:19김영철이스터에그...?
20,Bonggeun,광고보다일부러들어옴내일점심은햄버거가ㅋㅋ
21,갸오니,"옛날옛적에준일님이드셨던버거가궁금합니다~탑골버거~버거킹이버거""킹""이었던그때그시절~~"
22,코코리코,1991시간여행버거하나만들고양준일님버거킹광고갑시다~♡준일님90년대버거킹단골♡팬과의소통장소도버거킹♡광고주님들밀어주세요~♡
23,통화거래내역,00:1700:19사딸라김영철씨깜짝출현
24,이자영,참~~나😉❤양준일때문에버거킹엘다들어왔네😅다음편광고는양준일씨강력추천~~~~합니다👍👍👍👍👍양준일씨가팬미팅에서버거킹얘길계속하시더라구요ㅋ그영상보고햄버거좋아하지도않는데대체뭐가그리좋아서버거킹버거킹하나들어와봤어요😆담CF는양준일씨로~~~예~~~❤❤❤그럼아들데리고롯데리아안가고버거킹만가겠음😉😉👍👍🍔🍔🍟🍟❤❤
25,박유튜브,동네분들을위해워터파크작은거지만무료개방하실때부터인성굿
26,TonyShin,묻고더블로가!!나믿고더블로가!!AskandGotoTheBlue!!
27,이준희,ㅋㅋㅋ아놔버거킹진짜ㅋㅋㅋ햄버거도좋아하지만광고로항상웃겨주네ㅋㅋㅋㅋ
28,SunnSunny,진짜유튜브광고자발적클릭은처음이네요ㅋㅋㅋ
29,Skywalker,내가유튜브생활3년만에광고썸네일보고들어오긴처음이다ㅋㅋㅋㅋㅋ
30,도개걸윷모모모,버거하나에패티두개를태워?너나중에다시봐~
31,카이저소제,"맥도날드도안되,롯데리아도안되,이안에버거킹상대가없다.이게내결론이야."
32,AaronRyeoYoon,곽철용뒤에노란옷ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ세계관이합쳐지는것인가?
33,Univ찌룩,0:04웃음참으시는거같으신데ㅋㅋㅋㅋㅋㅋㅋ
34,2차는버거킹,준일오빠가팬미팅했던지점을찾아주세요~~성지순례갈거야아~~
35,-쌍쌍바100원,와내가스스로광고를클릭하다니...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
36,블쿠BC,누가이거광고나오면좋겠다했는데진짜나왔네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
37,꾼희,"""Askandgototheblue"""
38,방구석게임,와조회수ㅋㅋㅋㅋㅋㅋ뭐얔ㅋㅋㅋㅋㅋㅋㅋ버거킹이이렇게떡상하네볼때마다몇만씩올라
39,doledoDole,0:08반복재생중..넘귀엽자나
40,sinkyulee,이제야나왔네ㅋㅋㅋㅋㅋ기다리고있었다맛깔난다역시본좌야ㅠㅠ
41,양훈김,0:160:19그분의옷이보인다
42,hopjay,광고볼려고클릭한건처음인뎈ㅋㅋㅋ배댓도쭈욱그래서너무신기ㅋㅋ대박
43,UI유아이,아진짜진심방터졋다아침부터ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
44,곽재영,ㅋㅋㅋㅋ와댓글처음적는데진짜찍었네이거ㅋㅋㅋㅋ대박
45,유멜리,진짜미쳤나봨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무좋아ㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
46,OhHailena[Show]그라시아스,광고가오진다ㅋㅋ
47,갓시탈,0:08철용형님죄송합니다.이누나가더눈에들어왔습니다..
48,후라이팬,0:03
49,국민이개돼지냐,햄버거안먹는데먹어야겠누많이사먹으면철용이형또광고찍음ㅋㅋ
50,짜파게티중독자,이이저씨너무좋아ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
51,escorter*,나왔네ㅋㅋㅋㅋ쫌만더빨리나왔으면좋았을듯
52,근달,ㅋㅋㅋㅋㅋㅋㅋ그냥죤나좋닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
53,유리,나온다는소문구란줄알았더니진짜네...엌ㅋㅋㅋㄱㄱ답글달아주셨네요
54,JhO,올데이킹은밈을위해태어난버거인가...
55,오,ㅋㅋㅋㅋㅋ
56,김지훈,ㅋㅋㅋㅋㅋ저아저씨내스타일
57,JJMOTORCAR2,0:15이분4달라하신그아저씨임ㅋㅋ
58,totomanlee,대바크!ㅋㅋㅋ예상했던일이벌어졌구나?어이~젊은친구들...신사답게댓글써!
59,강진영,"진짜광고모델찰떡,...철용형님멋잇어용ㅠㅠㅠ역시묻고더블로가!!!!!"
60,수수,메이킹영상도궁금하다.0:18버거킹목소리멋있고넘나좋은것!
61,김탱쟈,철용형님광고하는거좋은데ㅠㅠㅜㅜㅜㅜㅜㅜㅜㅜ확실히주름이나인상이나이가더드신게보이는게더안타깝습니다ㅜㅜㅜㅜㅜㅠㅜㅜㅜㅜㅠ크엉...
62,Happyoutube,미친...ㅎㅎㅎ진짜광고로나왔네...ㅋㅋㅋ먹으러가야겠다...ㅋㅋㅋ
63,Mr.섭풍,진짜나옴ㅋㅋㅋㅋ
64,sogood,ㅋㅋㅋㅋㅋㅋㅋ아오진짜ㅋㅋㅋ귀여우셔
65,lmh115566,이시간에5번연달아보는내인생쌉레전드~
66,SRLowless,0:04영화랑똑같다ㄹㅇㅋㅋ쿠
67,인간•62년전.,0:19노란옷4딸라
68,사성구,진짜나왔엌ㅋㅋㅋ
69,김은겸,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜찍엇네짱이다👍👍
70,내가뭐하는지안궁금해?,0:160:19사달라그는대체...
71,인디러버,물들어올때노저었네버거킹ㅋㅋㅋ
72,ZombieCorea,ㅈㄴ웃기네ㅋㅋㅋㄱㅋㅋ
73,치코Chico,아니진짜나오냐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
74,카ryo,아미친ㅋㅋㅋ진짜로찍었엌ㅋㅋㅋㅋㄴㅇㅅ!!
75,joshykang12,zㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이런경우가있었나...응수형화이팅꽃길걸으십쇼묻고더블로가가이렇게흥행할줄은.....ㄷㄷ
76,kimdaddy,ㅋㅋㅋㅋㅋㅋ개웃기넼ㅋㅋㅋㅋ잘어울린다ㅋㅋㅋㅋㅋ
77,이동화,아너무좋다ㅋㅋ역시응수형님^^완전팬입니다ㅎㅎ
78,현우킴,와진짜나왔넼ㅋㅋㅋㅋㅋㅋ
79,서꺼이,ㅋㅋㅋㅋㅋㅋㅋㅋ머야이거철용형님요즘왜케핫해♡
80,이현무,이걸진짜만드네ㅋㅋㅋㅋ
81,윤종현,ㅋㅋㅋㅋㅋ이게진짜로나오네ㅋㅋㅋㅋ
82,구름의행방,ㅋㅋㅋㅋㅋㅋㅋㅋ아너무웃기네요
83,미연김,봐도바도좋앜ㅋㅋㅋ아이돌도안파는데ㅋㅋㅋㅋㅋ김응수아저씨좋아서버거킹다녀옴ㅋㅋㅋㅋ
84,요시,이거나올줄알았다ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
85,YoungJoonPark,누군햄버거수사안해본줄아나ㅋㅋㅋㅋ
86,베트남여자Vietgirl,"한국친구들이알려줘서외국인도한다'어이~젊은숙녀!나믿고더블로가~"""
87,이정리,ㅋㅋㅋㅋ아놔이게내결론이다에서빵터짐요ㅋㅋㅋㅋ곽철용만세
88,최욱,와진짜광고로만들어질줄은몰랐네요^^철용형님묻고더블로가겠습니다
89,UUniverse,사딸라양반도줄서고있음ㅋㅋㅋㅋㅋㅋㅋㅋ
90,KiKei,진짜로나왔나?해서왓더니진짜로나옴ㅋㅋㅋㅋ
91,LutherVandRoss,진짜우끼다ㅋㅋ
92,보마,ㅋㅋㅋㅋ
93,호랑이,ㅋㅋㅋ
94,iohccm,진짜똑같애ㅋㅋㅋㅋㅋㅋㅋ
95,김홍민,미쳤다ㅋㄱㄱㅋ센스있구먼유ㅋㅋㄱㄱㅋ
96,DarkDark,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ더블겁나좋아ㅋㅋ
97,김민주,곽철용상남잨ㅋㅋㅋ광고찾아본건첨임ㅋㅋㅋ
98,충아라미스,ㅋㅋㅋ하여튼연기를잘하시니까.어울리네요.ㆍ나도믿고더블로가까요
99,고등생,ㅋㅋㄱㅋㄲㅋㄱㅋㄱㅋㅋ드디어나왔다
100,성욱,살면서광고눌러서본거두번째다ㅋㅋㅋㅋ첫번째는4딸라
101,어하,아ㅈㄴ웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ케
102,황신영,와...조회수미쳤네..ㅋㅋㅋㅋㅋㅋ오늘점심은묻고떠블로간다!!
103,쿨병걸린배놀부,광고클릭해서들어온건진짜처음이다ㅋㅋㅋㅋㅋㅋㅋㅋ
104,악플다는스님,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ묻고떠블로가ㅋㅋ
105,문정호,곽철용ㅋㅋㅋㅋ
106,효신,이형님때문에타짜9번봤어요ㅋㅋㅋ사랑해요철용곽
107,HYSeo,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ앜ㅋㅋㅋㅋㅋㅋㅋ철용좤ㅋㅋㅋㅋㅋㅋ
108,foxi,왘ㅋㅋㅋㅋㅋ
109,진지충,ㅋㅋㅋㅋ아~만족스럽다ㅋㅋㅋ
110,LEEChan,ㄹㅇ찍었넼ㅋㅋㅋㅋㅋㅋ
111,박준연,결국찍으셨군욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
112,술인,진짜보고싶었는데광고로나올줄이야ㅠㅠㅠㅠ버거킹개좋아ㅋㅋㅋㅋㅋㅋㅋ
113,쿠티,4백만ㅋㅋㅋ조회수미쳤ㅋㅋㅋ
114,다카!!다카!!,설마했는데나왔어ㅋㅋㅋㅋ
115,VLbrothers,버거유니버스ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뒤지게웃었네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
116,J.bluebirdsyndrome,너무좋아요ㅋㅋㅋ
117,월하군,뒤에사달라형님은뭔데ㅋㅋㅋ
118,현은설,ㅋㅋㅋ왜안나오나했다
119,치요,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜나오네
120,신쟁,ㅋㅎㅋㅎㅋㅎㅋㅎㅎㅋㅋㅎㅋㅎ
121,MooK!,아대박ㅋㅋ광고를클릭해서보게될줄이야~^^버커킹진짜굿초이스다~
122,공장마스터,겁나웃기네ㅋㅋㅋㅋ
123,정수민,아진짜광고왠만하면안보는데ㅋㅋㅋㅋ
124,김성훈,ㅋㅋㅋㅋ나올줄알았다
125,도봉구도봉동도봉순,0:160:20김영철ㄷㄷㄷ버거킹세계관확장인가
126,서영훈,ㅋㅋㅋㅋ결국한편찍으셨넵추카드링니다~~ㅋ
127,sunnysunny,아~ㅋㅋ결국광고찍으셨네ㅋㅋㅋ
128,HYL,기다리고있었다ㅋㅋㅋ
129,정세민,ㅋㅋㅋㅋㅋㅋㅋ
130,허니,ㅋㅋㅋㅋㅋㅋㅋ
131,병신만보면짖는개,ㅋㅋㅋㅋㅋㅋ
132,라솔솔,ㅋㅋㅋ
133,조보아,ㅋㅋㅋ
134,김민우,ㅋㅋ강하고묵직하다임팩트쩐다..역시👍
135,그레인저계정,와ㅋㅋㅋㅋ상상했던게실제로이루어져버리네ㄲㅋㄱ
136,UNKNOWN,버거킹유니버스개웃김ㅋㅋㅋㅋㅋ
137,뜰뒤,ㅋㅋㅋㅋ김두한에어서곽철용
138,쏠망쏠망[ossol&mangtto&mango],질리질않아ㅋㅋㅋ광고가
139,Kim궁딩,늬미ㅋㅋㅋㅋㅋㅋㅋ생각만했던게현실이되다늬ㅋㅋㅋㅋㅋㅋㅋㅋ철용이형♡♡♡♡♡♡
140,웃Kss,ㅋㅋㅋㅋㅋㅋㅋ최고네
141,오꾸닭,ㅋㅋㅋㅋ설마설마했는데진짜광고찍었네
142,리니셜,알바분너무이쁘셔ㅠ
143,좌지우지,ㅋㅋㅋㅋ
144,UNGGUM3S,ㅋㅋㅋㅋ
145,부렉빙,ㅋㅋㅋㅋㅋㅋㅋ
146,토이조아TOYJOAH,아이언드래곤형님!!형님믿고오늘더블로갔습니다!!
147,시아아,ㅋㅋ기ㅋㅋㅋㅋ광고들어올줄알았음
148,펭-하,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ사딸라에이어이젠곽철용ㅋㅋㅋㅋㅋ
149,DavidKim,뭐야형왜거기서나와ㅋㅋㅋㅋㅋ
150,예진,아ㅋㅋㅋㅋㅋㅋㅋ
151,스마일꽃,ㅋㅋㅋㅋ묻고더블로가!
152,강지현,명대사다나오는데거부감이없엌ㅋㅋㅋㅋ
153,찐따판별기,ㅋㅋㅋ안들어올수가없다
154,시낭,뒤에김영철먼데ㅋㅋㅋ
155,좋아하는사람이있다어떻게고백하지?,버거킹은유행을좋아하누ㅋㅋㅋㅋㅋ그래서좋닼ㅋㅋㅋ
156,소심한쿨가이,ㅋㅋㅋㅋ진짜찍었네
157,쿠오우워,역시갓거킹실행에옮기는구나ㅋㅋㅋ
158,오민TV,참나이게현실이되다니ㅎㅎㅎ
159,이은철,ㅋㅋㅋㅋㅋ내스스로광고를클릭해서보다니
160,허세용Seyong,이거섬네일보고안누를수있냐고ㅋㅋ젊은친구형믿고더블로갑니다
161,김단우,심영:(0:150:19)혹시김두한맞소?김두한:사딸라....곽철용:사딸라...이게내결론이다..
162,샹크스,앞으로영화에서도자주보이시길ㅠㅠ느와르너무잘어울리심
163,해딱,김영철사딸라도찍더니ㅋㅋㅋㅋㅋㅋㅋ버거킹이캐스팅하나는잘한다진짜
164,DGKIM,중후한거보솤ㅋㅋㅋ마지막버거킹캣치브랜드존나멋있엌ㅋㅋ
165,김지희,ㅋㅋㅋㅋ이거언젠간나올거라고예상하고있었어요ㅋㅋㅋㅋㅋ
166,김정훈,철용곽형님ㅋㅋ넘흐웃경
167,신지훈,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
168,이정현,오~돌아왔구나곽철용이
169,MiAn,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
170,Woo-junPark,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
171,오쏠오쏠귀여워,광고를클릭하게만들다니ㅋㅋㅋㅋㅋㅋㅋ
172,JhL,ㅇㅇㅇㄷㄹㄱ
173,repair4488,ㅋㅋㅋㅋㅋㅋㅋㅋ.형님파이팅입니다버거킹도파이팅!!
174,김진성,ㅎㅎ축하해요버거킹먹어야겠다~
175,윤상진,화란아나도더블페티올익스트라에라지사이즈업해서먹고산다.
176,김홍준,유튜브에서광고처음찾아들어옴ㅋㅋㅋ
177,SiKim,0:160:19버거킹유니버스가열립니다.
178,ShotHoly,떠블로가!ㅋㅋㅋㅋㅋㅋㅋㅋ
179,JI,와씨바이거광고로나올거같다는사람봤는데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
180,윤민호,광고까지찾아와서댓글달긴첨이네요ㅋㅋㅋ철용좌날아오르라~~~
181,깜보,찬호형광고이후로두번째로들어왔네ㅋㅋㅋ
182,박영균,미친ㅋㅋㅋㅋ이거언제부터하나요??
183,Mr.Blackhole미스터블랙홀,사딸라에이어서ㅋㅋㅋ떠블로가ㅋㅋ
184,hhH,이게나오다니ㅋㅋㅋ
185,D.H.MOON,ㅋㅋㅋㅋㅋㅋ
186,태성,ㅋㅋㅋㅋㅋㅋㅋcf찍으셧넹ㅋㅋ
187,고니,저중간에노란색옷뒷모습김영철이네ㅋㅋㅋㅋㅋㅋ
188,권성진,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜나왔네
189,모노가타리,묻고소리질러어~~
190,김승민,와곽철용엄청웃기네ㅋㅋㅋ광고를볼줄이야...묻고더블로가쟈!!
191,따시,더블로갓!ㅋㅋㅋ
192,김갑환,ㅋㅇㅋ
193,트리비,ㅋㅋㅋㅋㅋ오늘점심은버거킹이다ㅋㅋㅋ
194,시링띠링,광고떠서들어온건첨이닼ㅋㅋㅋㅋㅋㅋㅋㅋ
195,우우,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
196,nightSummer,나믿고더블로가ㅋㅋㅋㅋㅋㅋㅋㅋ
197,17171771,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
198,겜프로,와이거볼려고광고르루직접보네ㅋㅋㅋㅋ
199,땅새,깨어있는버거킹오집니다!!!오늘도와퍼씹으며하루를마무리!!@@
200,kmduck,ㅋㅋㅋㅋㅋㅋㅋ강제제2의전성기시작
201,나엄정화났어,왘ㅋㅋㅋㅋㅋ원래사람들이원하는건절대안이루어지는데이루어졌다ㅋㅋㅋㅋㅋㅋㅋ개웃기네버거킹일잘혀~~???
202,블루BLUE_뉴수원,5252버거킹!믿고있었다구!
203,행운이,ㅋㅋㅋ묻고더블로가역대급유행어
204,옆집돌맹이에붙어사는뚱이,드디어나왔네ㅋㅋㅋㅋㅋㅋ
205,SS,버거킹진짜광고모델은잘뽑네ㅋㅋ
206,왕도깨비TV,ㅋㅋㅋㅋ드이어찍으셨군요ㅋㅋㅋ
207,박정훈,젊은친구나믿고더블로가아욱껴ㅋㅋㅋㅋㅋ
208,조용준,광고잼있네ㅋㅋㅋㅋ살다살다광고가궁금해서들어오긴또첨이네ㅎㅎ
209,소소리소소리,ㅁㅊㅋㅋㅋㅋㅋ
210,잡다한정보공유,ㅋㅋ개웃기네ㅋㅋ
211,아무리생강케도너마늘,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
212,이뭐뭐,와근데진짜위엄있으시네..ㄷㄷ
213,리니셜,이거보면서더블패티올데이킹먹으니까존맛ㅎㅎㅎㅎㅎ
214,페를,이야~~
215,아몰랑,사먹겠숩니다변사체가되기싫어요ㅋㅋㅋ
216,은진,ㅋㅋㅋㅋ결국CF까지나오고야말았네진짜광고보려고들어온거처음인듯
217,RoyKim,ㅋㅋ안들어올수가없는광고
218,홀릭러브유,사달라에이어서ㅋㅋㅋ더블로가나
219,덜익은도우너,광고실수로누른거말고직접클릭해서들어온거처음ㅋㅋㅋ
220,순둥제리,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ믿고...더블로...함먹어봐야것는디.....ㅋㅋㅋㅋ
221,성질난미소,ㅋㅋ미치겠다철용형도미치겠는데사딸라영철샘깨알같이등장하네ㅋㅋㅋ젊은친구나믿고더블로가할때보세여ㅋㅋ
222,둠피스트,저게4달라랑같이나오면ㅋㅋㅋㅋㅋ
223,양양,버거킹ㅋㅋ물들어올때노젓넼ㅋㅋㅋ
224,안준현,굿~곽선생님흥하세요
225,kyeongyoonkim,궁예뒤태무엇ㅋㅋㅋ
226,상후니,ㅎㅎㅎ잘만들었다
227,김영찬,마지막뒤에김두한있네ㅋㅋㅋㅋㅋㅋ
228,달파란,젊은친구나믿고떠블로가~!심쿵♡살다살다광고클릭해서몇번보는건지ㅋㅋㅋㅋㅋㅋ
229,GuiltySpark,아니뒤에사딸라뭔데ㅋㅋㅋㅋㅋㅋㅋ콜라보떡밥인가요?ㅋㅋㅋㅋㅋㅋㅋ
230,김민주,버거킹오늘은이게내결론이다ㅋㅋㅋㅋㅋㅋ아배고파졌다버거킹매직..
231,라디오씨,0:10???:특별한소스양상추치즈피클양파까지
232,DK-soul,처음으로알고클릭한광고ㅋㅋㅋㅋ
233,김우민,곽철용광고언제나오나궁금했었는데ㅋㅋ
234,askedm,이런미친ㅋㅋㅋㅋㅋ이게나오네
235,평범한일반인들을위하여,오늘만5번봤어
236,최재훈,타짜ㅋㅋㅋ
237,neverever,알바귀엽다
238,ᄉᄇ니타,드디어곽철용광고찍네ㅋㅋㅋㅋㅋ
239,belIsa,😍😍😍😍😍😍😍😍😍😍😍😍😍😍
240,픞카,와이게진짜나왓넼ㅋㅋㅋ
241,뀨뀨,ㅋㅋㅋ캬이목소리지
242,아르미9,캬~~~~~이게바로내가원하던거야
243,[리니지M]BJ지노,ㅋㅋㅋㅋㅋㅋㅋ이형보러이광고를누르게되다니
244,Closor,이형데뷔했누
245,송준섭,1빠용
246,지영박시율,다음편은양준일님부탁해요2차는버거킹!
247,시연TV,광고를보려고들어온적첨이닼ㅋㅋㅋ
248,모두하이,진짜올해전반기는김두한/후반기는곽철용이다...대박!
249,응으,버거킹은사딸라형님도그렇고이번에도ㅋㅋㅋ대단
250,김석현,묻고더블로가ㅋㅋㅋㅋ
251,mcatorr,수트도더블..셔츠까지블루네ㅋㅋ
252,damc,ㅋㅋㅋ이제서야발휘대나?
253,듀얼엣지,진짜되네;;
254,L이이Jᅵᄂsᅮ,마케팅성-공
255,지나가는사람,4달라부터개웃기네ㅋㅋ
256,리틀포레스트,ㅋㅋ
257,에이치효MusicinLove,와ㅋㅋ광고클릭
258,문철승,ㅋㅋ
259,ZZZ,똑똑한마케팅부
260,buzzRock,유튜브들어와서광고를찾아본건처음이네욬ㅋ
261,이연희,일부러10번씩보는듯ㅋㅋ
262,야김두한부끄럽지도않은가,나중에사딸라vs더블로가이걸로광고나오면좋겠네요ㅋㅋ
263,hayescarmen,버거킹다음광고는양준일추천
264,김바다,곽철용의위엄ㅎㄷㄷ
265,vrrud,간절히바라면온우주가도와준다더니진짜나오네ㅋㅋㅋ
266,김철,광고보러옴ㅋㅋㅋㅋ
267,icandoityct,아이거보려고광고를찾아서보네ㅋㅋㅋㅋ
268,에베벱,마지막에젊은친구앞에도4딸라네ㄷㄷ
269,탁이,ㅋㅋㅋ광고다시보기한적은처음이닼ㅋㅋㅋㅋㅋ
270,shinhwaKang,ㅋㅋ
271,케이비,0:07더블패티더블올데이킹입니다ㅋㅋㅋㅋ이여자뭐야졸귀탱이자어
272,당황한기철이,광고시나리오적더니드디어광고가나왔네ㅋㅋㅋ
273,VAR판독기,"""죄송합니다.조커인저도이걸먹은뒤로더블병이생겼습니다.하하하하하하하하!!!!×2"""
274,황준영,대사잘버무려놧네ㅋㅋㅋㅋ
275,스타워즈덕후,0:150:19이들가운데스파이가있는것같은?
276,이상운,형님기다렸습니다.
277,이동영,아ㅋㅋ진짜광고였네ㅋㅋㅋ누가또합성한줄ㅋㅋㅋㅋ
278,걓걓햫햫,ㅋㅋ4달라아재도보이네무슨버거킹유니버스냐??ㅋㅋㅋㅋ
279,shhan,오늘X도X드들어갈려다가버거킹에서먹었음역시버거킹
280,동튼다,광고를찾아서3번보게될줄은ㅋㅋㅋㅋ
281,개간디,이cf나올것같드라ㅋㅋ
282,gfd4f,0:17이익숙한노랭색옷입은남자는혹시4딸라?
283,박성재,네네치킨은돈없어서더블비로대체했는데역시킹갓엠페러울트라슈퍼충무공버거킹은진짜곽철용님으로광고찌네ㅋㅋ
284,라이언벅스,드뎌강림하셧구나ㅋㅋㅋ
285,Seok.H.Park,결국나왔넼ㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ
286,牛肉,버거킹유행에빠르네ㅋㅋㅋ
287,박철희,와중독성쩐다ㅎ
288,LyDia,아니ㅋㅋㅋ이거자체가.광고라서광고없이바로재생되는게너무졓아ㅜ
289,유동우,진짜역대광고효과창출하겠네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
290,갓갓갓,뜨자마자허겁지겁왔다ㄹㅇㅋㅋㅋㅋ
291,PARKSOONDAE,광고를보고싶어서왔네ㅋㅋㅋㅋㅋㅋㅋ곽철용믿고더블로간다버거킹ㄱㄱ
292,KinamYun,철용이형커여어~
293,랔돜,0:16뒤에노랑정장0:204번째노랑정장이를통해4딸라인것을알수있다
294,말쿠19,묻고내구독자2배로가!
295,LoseYourself,철용님....아저씨믿고사막을게용...🍔🍔🍔🍔🍔
296,선이터,곽철용!!!!!!곽철용!!!!!곽철용!!!!!!
297,DawonJang,버거킹아주맘에들어~
298,우럭의과학채널,ㅁ아니?이게???
299,임동현65,대박이네ㅋㅋㅋ
300,정동수,ㅋㅋㅋㅋㅋ이분정말ㅋㅋㅋㅋ
301,너른골,사딸라도숨어있네ㅋㅋㅋㅋㅋ
302,ᄋᄉᄋ,영상나온지이틀만에280만ㄷㄷ역시아이언드래곤
303,윤재욱,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ더블로갘ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
304,설빙하,ㅋㅋㅋㅋㅋㅋㅋ진짜로찍었네광고볼라고누른건처음..
305,hyominAhn,그래이거지ㅋㅋㅋ
